GeneId	SRR4423201_rep1	SRR4423202_rep2	SRR4423203_rep3	SRR4423204_rep4
Dtx3	463	763	320	681
F420014N23Rik	32	59	57	42
Pip4k2c	1820	4225	2589	1838
Kif5a	102	147	38	68
Dctn2	1575	3016	1549	1863
Mbd6	1482	3501	1307	1701
Gm20492	0	43	32	19
Gm4189	0	11	6	8
Ddit3	123	202	48	153
Ddit3	0	0	0	0
Mars1	1847	2571	1399	1189
Gm6283	1	0	0	0
Arhgap9	16	32	0	18
Gli1	0	28	0	16
Gm47200	0	0	0	0
Inhbe	0	0	0	0
Inhbc	0	2	0	0
R3hdm2	764	1631	763	781
Gm23819	8	0	0	0
Stac3	24	26	0	2
Ndufa4l2	15	108	96	89
Shmt2	5730	10732	5530	5095
Nxph4	52	153	84	72
Lrp1	201	686	355	351
Gm16217	0	0	0	0
Gm48815	0	0	0	0
Stat6	1158	2307	1186	1214
Nab2	478	1326	520	761
Gm16229	0	3	0	0
Nemp1	235	382	184	245
Gm16230	0	9	0	13
Myo1a	126	441	136	295
Tac2	0	0	0	0
Zbtb39	498	894	500	437
Gpr182	0	8	0	8
Rdh1	0	10	0	6
Rdh16f1	0	0	0	0
Rdh9	0	0	0	0
Rdh16	0	3	0	0
Rdh18-ps	0	2	0	0
Rdh19	0	0	0	0
Rdh16f2	0	0	0	0
Rdh7	0	2	0	0
Sdr9c7	0	64	30	35
Gm15905	0	4	0	0
Gm15900	0	4	0	0
Gm23996	0	0	0	0
Gm47949	2	0	0	0
Hsd17b6	0	0	0	0
Gm10120	0	2	0	1
Prim1	50	78	28	101
Naca	520	1121	367	716
Ptges3	253	489	95	261
Gm47438	10	14	24	48
Atp5b	7676	13911	7487	6593
Snord59a	8	10	0	0
Mir677	0	0	0	0
ENSMUSG00002075374	0	0	0	0
Baz2a	9903	21221	7102	10467
Rbms2	147	402	377	259
Gm4556	0	0	0	0
Gls2	0	15	12	3
Gm52965	0	0	0	0
Spryd4	60	102	14	35
Mip	0	0	0	0
Timeless	167	422	72	129
Apon	0	0	0	0
Apof	0	4	0	0
Stat2	696	994	220	461
Il23a	0	4	0	0
Gm23241	0	0	0	0
Pan2	972	1107	524	647
Cnpy2	442	943	353	469
Cs	2369	4447	2240	1950
Gm23182	0	0	0	0
Coq10a	261	602	174	320
Ankrd52	853	2118	1185	957
ENSMUSG00002074905	24	7	0	0
Mir6914	0	0	0	0
Mir6915	0	0	0	0
Gm17201	21	41	61	14
Slc39a5	0	6	0	0
Nabp2	207	526	91	218
ENSMUSG00002075171	0	4	0	0
Rnf41	1262	2733	983	1574
Gm26347	7	10	0	13
Mir8105	0	0	0	0
Smarcc2	2423	5926	1734	2775
Myl6	639	1400	715	854
Myl6b	94	115	67	103
Esyt1	1458	2061	819	1057
Mir6916	0	0	0	0
Gm29585	0	5	0	21
Zc3h10	389	825	220	465
Rpl41	2078	5607	1946	3033
Gm9176	0	9	0	1
Pa2g4	302	592	150	290
ENSMUSG00002076354	0	0	0	0
Erbb3	4123	7305	3947	3583
Mir6917	0	0	0	0
Gm47540	0	2	0	0
Gm9182	0	0	0	1
Rps26	615	1974	1135	1188
Ikzf4	105	159	32	24
Gm26876	0	7	0	0
Suox	3218	5755	4499	2322
Gm6336	0	0	0	0
Rab5b	569	960	529	447
Cdk2	163	276	2	155
Pmel	153	226	35	81
Dgka	344	559	182	301
Pym1	129	334	138	256
Rpsa-ps2	2	5	0	0
Gm47093	0	3	0	0
Mmp19	15	44	0	4
Tmem198b	57	198	15	161
Dnajc14	286	749	272	438
Sarnp	58	123	44	82
Ormdl2	42	127	138	73
Gdf11	0	20	0	6
Cd63	45	175	97	107
Rdh5	0	7	0	13
Bloc1s1	13	37	18	24
Itga7	365	717	186	487
Gm25494	0	0	0	0
Mettl7b	0	0	0	8
9030616G12Rik	0	0	0	0
Olfr9	0	0	0	0
Olfr763	0	0	0	0
Olfr764-ps1	0	0	0	0
Olfr765	0	0	0	0
Olfr766-ps1	0	0	0	0
Olfr767	0	1	0	0
Olfr768	0	0	0	0
Olfr769	0	0	0	0
Olfr770	0	0	0	0
Olfr771	0	0	0	0
7SK	0	0	0	0
Olfr772	0	0	4	0
Olfr773	0	0	0	0
Olfr774	0	0	0	0
Olfr775	0	0	0	0
Olfr776	0	0	0	0
Olfr777	0	0	0	0
Olfr778-ps1	0	0	0	0
Gm25764	0	0	0	0
Olfr779	0	0	0	0
Olfr780	0	0	0	0
Olfr781	0	0	0	0
Olfr782	0	0	0	0
Olfr783-ps1	0	0	0	0
Olfr784	0	0	0	0
Olfr785	0	0	0	0
Olfr786	0	0	0	0
Olfr787	0	2	0	24
Olfr788	0	4	0	4
Olfr789	0	0	0	0
Olfr790	0	0	0	0
Olfr791	0	0	0	0
Olfr792	0	0	0	0
Olfr793-ps1	0	0	0	0
Olfr794	0	0	0	0
Olfr795-ps1	0	0	0	0
ENSMUSG00002076168	0	0	0	0
Olfr796	0	0	0	0
Olfr797-ps1	0	0	0	0
Olfr798	0	0	0	0
Olfr799	0	0	0	0
Olfr800	0	0	0	0
Olfr801	0	0	0	0
Olfr802	0	0	0	0
Olfr803	0	0	0	0
Gm24717	0	0	0	0
Olfr804	0	1	0	0
Olfr805	0	0	0	0
ENSMUSG00002075880	0	0	0	0
Olfr806	0	0	0	0
Olfr807	0	0	0	0
Olfr808	0	0	0	0
Olfr809	0	0	0	0
Olfr810	0	0	0	0
Olfr811	0	0	0	0
Olfr812	0	0	0	0
Olfr813	0	0	0	0
Olfr814	0	0	0	0
Olfr815	0	0	0	0
Olfr816	0	0	0	0
ENSMUSG00000107399	0	0	0	0
Olfr818	0	0	0	0
Olfr819	0	0	0	0
Olfr247	0	0	0	0
Gm10310	0	0	0	0
Gm43977	0	0	0	0
Olfr820	0	0	0	0
Olfr821	0	0	0	0
Olfr822	0	0	0	0
Olfr1542-ps1	0	0	0	0
Olfr823	0	0	0	0
Gm5181	0	0	0	0
Olfr824	0	0	0	0
Gm9560	0	0	0	0
Olfr825	0	0	0	0
Gm48514	0	0	0	0
Olfr826	0	0	0	0
Olfr827	0	0	0	0
Neurod4	0	0	0	0
Tespa1	0	2	0	0
Vmn2r84	0	0	0	0
Ctdsp2-ps	59	25	22	18
Vmn2r85	0	0	0	0
Vmn2r86	0	9	0	8
Gm18755	0	0	0	0
Vmn2r87	0	0	0	0
Gm35405	0	0	0	0
Gm31793	0	1	0	0
Gm23793	0	0	0	0
ENSMUSG00002075122	0	0	0	0
Ftl1-ps2	2	1	0	0
Pisd-ps1	37	98	29	6
Sfi1	1543	3041	976	1633
Gm11399	0	6	0	5
Gm11400	61	79	31	49
Drg1	146	539	134	255
Gm12735	29	15	10	12
Fau-ps2	0	0	0	0
Eif4enif1	228	644	278	309
Patz1	1359	2634	1294	1257
Gm12592	18	24	16	0
Gm11944	16	92	52	57
Pik3ip1	292	435	158	205
Limk2	978	1422	664	819
Gm11948	0	4	0	0
Rnf185	252	922	423	519
8430429K09Rik	42	94	40	43
Gm11945	0	0	1	0
U8	0	0	0	0
Pla2g3	20	64	0	13
Inpp5j	112	203	67	81
Selenom	0	23	0	6
Smtn	408	877	277	480
Gm11946	60	90	12	22
Gm11947	0	0	0	0
Gm11949	0	2	0	0
Gm11950	0	0	0	0
Gm11951	0	1	0	0
Tug1	869	1793	601	905
ENSMUSG00002075304	0	0	0	0
ENSMUSG00002076556	0	0	0	0
ENSMUSG00002076847	0	0	0	0
ENSMUSG00002075685	0	0	0	0
Morc2a	1525	3213	1174	2061
U4	0	0	0	0
Gm16518	14	10	0	0
Osbp2	31951	48192	24679	39444
Gm24013	0	8	11	0
Gm11952	0	0	0	0
4921536K21Rik	239	562	143	347
Dusp18	238	461	228	368
Slc35e4	68	101	60	89
Tcn2	7883	12392	8483	6994
4930556J24Rik	51	72	1	19
Gm11953	0	1	1	2
Pes1	357	876	508	371
Gal3st1	30	16	0	36
Gm11954	1	1	0	0
Sec14l4	0	10	0	0
Sec14l3	10	13	0	44
Mtfp1	112	148	24	56
Sec14l2	2036	4425	2598	1791
Gm11955	24	22	28	5
Gm11957	0	0	0	0
Rnf215	359	512	138	324
Mir3060	0	0	0	0
Ccdc157	797	1377	600	848
Sf3a1	660	1262	787	622
Tbc1d10a	739	1621	480	720
Castor1	333	524	222	230
Gm11956	0	0	0	0
Osm	0	0	0	0
Lif	28	34	0	0
Gm11959	15	62	10	22
Gm11958	0	0	0	0
Gm24803	0	1	0	3
Hormad2	305	364	133	216
Mtmr3	1906	4119	2225	2102
Gm11960	2	23	3	8
Gm11032	0	0	1	0
Gm11961	0	0	0	0
Ascc2	1240	2625	1264	1193
Uqcr10	100	354	256	173
Zmat5	59	83	41	39
Cabp7	0	2	27	0
Nf2	1507	2857	1269	1659
Nipsnap1	79	253	16	50
Mir6918	0	0	0	0
Thoc5	329	468	263	286
AA413626	0	4	0	0
Nefh	0	8	32	6
Ap1b1	4480	8354	4591	3293
ENSMUSG00002076930	0	0	0	0
Gm24958	0	0	0	0
Gas2l1	5113	9599	4180	5364
Rasl10a	163	297	138	254
Ewsr1	1232	2558	912	1187
Rhbdd3	457	1107	453	651
Emid1	83	54	0	12
Kremen1	1843	3428	1543	2309
Gm25142	0	0	0	0
Gm30172	0	0	0	0
Znrf3	221	388	167	256
Gm11962	0	2	0	3
Gm11963	0	0	0	0
Xbp1	801	1288	834	910
Ccdc117	290	683	224	426
Gm22471	0	0	0	0
Ankrd36	1739	3904	1397	2546
Gm11964	5	16	1	2
Gm11965	0	0	0	0
Mrps24	75	186	74	110
Urgcp	1079	1571	555	875
Ube2d-ps	10	59	2	38
Dbnl	887	1931	867	1011
Pgam2	926	1832	836	1308
Gm11966	0	0	0	0
Polm	34	147	224	74
Aebp1	530	1459	498	755
Pold2	210	509	283	195
Myl7	0	0	0	0
Gck	283	395	215	240
Gm11967	6	10	0	4
Ykt6	447	1139	449	691
Camk2b	279	402	244	237
Nudcd3	569	1088	484	624
Rps15a-ps6	0	5	0	0
Gm11969	0	3	0	0
A730071L15Rik	0	2	6	8
Npc1l1	32	79	12	56
Gm11401	0	2	0	0
Ddx56	626	1482	748	786
Tmed4	802	1363	770	853
5S_rRNA	0	2	0	4
Ogdh	12326	24409	10757	11716
Zmiz2	7353	15761	6643	10270
Mir7651	0	0	0	0
Ppia	961	2117	880	1189
H2az2	97	409	71	177
Gm11970	0	0	0	0
Gm11971	0	0	0	0
Gm11972	1	0	0	0
Purb	904	1457	634	772
Gm22123	0	0	0	0
Gm11973	7	2	0	0
Myo1g	28	48	26	33
Snhg15	0	53	52	37
Snora9	0	0	0	0
Gm24000	0	1	0	0
Ccm2	389	590	349	242
Gm11975	0	2	0	0
Nacad	6	112	20	51
Tbrg4	687	971	599	541
Gm24313	0	1	0	0
Snora5c	0	0	0	2
Wap	0	8	0	0
Gm11978	0	49	8	16
Ramp3	877	1419	754	416
Gm11980	0	0	0	0
Gm11981	721	1165	568	967
Gm11976	0	8	0	5
Gm11977	0	0	3	0
Gm11979	0	0	0	0
Gm11982	0	0	0	0
Gm11983	16	40	40	2
Gm11984	0	0	0	0
Adcy1	10	24	20	8
Ccdc201	0	0	0	0
Igfbp1	0	0	0	0
Igfbp3	4	16	32	0
Gm11986	0	2	0	0
Gm27393	0	0	0	0
Gm11987	0	0	0	0
ENSMUSG00002076646	0	0	0	0
Gm11988	0	0	0	0
Gm11989	0	0	0	1
Tns3	212	479	268	244
Gm11990	0	0	0	0
Pkd1l1	432	1216	550	703
Gm11991	1	0	0	0
Hus1	45	78	2	35
Sun3	131	185	87	113
Gm11992	47	92	69	109
Upp1	0	0	3	0
Gm11993	4	2	6	6
Abca13	63	230	90	116
Gm36954	0	0	0	0
Eif3s6-ps1	0	3	0	0
Gm11996	0	0	0	0
Gm11997	0	0	0	0
Vwc2	18	8	0	4
5S_rRNA	0	0	0	0
Zpbp	104	207	26	166
Gm12598	0	2	10	0
Gm26458	0	0	0	0
Gm12599	7	13	0	5
Spata48	53	149	72	103
Gm11998	0	8	0	5
4930512M02Rik	0	5	0	1
Gm11999	0	6	0	0
Ikzf1	135	283	57	184
Gm12000	0	12	0	9
Fignl1	23	63	12	10
Ddc	0	3	0	0
1700042O10Rik	0	48	22	54
Gm25058	0	0	0	0
Grb10	62	153	118	79
Gm24036	0	4	0	0
Gm12001	0	0	0	0
Cobl	467	1140	601	433
Gm12002	0	6	0	4
Gm22156	0	0	0	0
Gm22789	0	1	0	0
Gm12003	1	0	0	1
Gm12004	0	9	14	4
4930554G24Rik	94	13	22	26
Gm12005	0	2	0	8
Gm12006	0	0	0	0
1700046C09Rik	0	0	0	0
Pom121l12	22	77	66	115
Gm12007	0	0	0	0
Gm12008	0	0	0	0
Gm12009	7	14	11	5
Gm24707	0	0	0	0
Gm25490	0	0	0	0
Gm12010	0	0	0	0
Gm37319	0	0	0	0
Gm12011	0	0	0	0
Vstm2a	0	10	12	0
Gm12012	0	0	0	0
Sec61g	0	17	0	2
Akt2-ps	3	4	3	7
Gm12663	0	0	0	0
Gm12664	0	0	0	0
ENSMUSG00002075576	0	0	0	0
Gm25698	0	0	0	1
Egfr	104	243	58	94
Egfros	0	11	14	0
Eldr	0	12	0	14
Fbxo48	0	4	0	0
Plek	21	28	0	6
Gm12014	0	0	0	0
Cnrip1	0	4	0	0
Gm12013	0	0	1	1
Ppp3r1	239	360	139	220
Dnaaf10	139	175	120	89
Pno1	117	190	164	123
C1d	28	53	40	30
Gm12015	0	0	0	0
7SK	0	0	0	0
Gm12016	0	0	0	0
Etaa1	10	60	40	27
Etaa1os	0	4	0	10
Gm12017	0	0	0	0
Gm12018	10	12	0	8
Gm12019	0	0	0	0
Gm12020	0	0	0	0
Gm37869	0	0	0	0
Gm12022	0	0	0	0
Gm12021	0	0	0	0
Gm12024	0	0	1	0
Gm12023	0	0	0	0
Gm23093	0	0	0	0
Gm28401	0	0	0	0
Gm23021	0	6	0	0
8430419K02Rik	0	0	0	0
Meis1	0	12	0	6
Gm37818	0	4	0	0
2900018N21Rik	0	0	0	0
2610001A08Rik	0	0	0	0
Gm16140	0	2	0	0
Gm16141	0	0	0	0
4933406G16Rik	0	40	0	26
Gm37439	0	10	0	2
Gm12025	0	0	0	0
Gm12026	12	2	2	3
Gm12027	0	0	0	0
Gm23386	0	0	0	0
Glns-ps1	16	4	16	9
Gm12028	0	0	0	0
Gm12029	0	0	0	0
Spred2	430	1045	294	484
Actr2	719	1184	1162	702
Gm12030	0	0	0	0
Gm12031	0	0	0	0
Gm26253	0	0	0	0
Rab1a	610	997	533	498
Cep68	94	232	112	134
Rpl12-ps2	0	0	0	0
Slc1a4	108	145	83	55
Gm12033	1	0	1	1
Gm12034	40	36	44	10
Sertad2	592	1324	679	834
Gm12035	0	0	1	0
Aftph	1185	2056	1116	1266
Gm12036	0	2	0	0
Lgalsl	0	2	0	14
Gm12037	0	0	0	0
Gm12038	0	0	0	0
Gm22807	0	0	0	0
ENSMUSG00002075334	0	0	0	0
Peli1	62	263	58	121
2610024D14Rik	14	0	0	0
7SK	0	0	0	0
Gm12040	0	0	0	0
Gm12041	0	0	0	0
Vps54	370	561	367	374
Gm23582	0	0	0	0
Gm12039	0	0	0	0
Gm12042	0	6	0	0
Ugp2	190	643	326	360
Mir1933	0	4	0	0
Gm12043	0	0	0	3
Gm12044	0	0	0	0
Gm12045	0	0	0	0
Gm12046	0	0	0	0
4932414J04Rik	14	13	0	44
Mdh1	3875	8029	3647	3981
ENSMUSG00002076145	0	0	0	0
Wdpcp	737	1380	635	928
Pgam1-ps1	3	3	0	0
Gm12047	0	0	0	0
Rpl15-ps1	0	0	0	0
Otx1	0	4	16	0
Ehbp1	619	1464	528	860
Rpsa-ps3	0	0	0	0
Gm12050	0	0	0	0
Gm12051	0	0	0	0
Tmem17	10	16	0	16
Gm12052	0	2	39	0
Gm12053	0	0	0	0
Gm12055	0	0	0	0
Gm12056	0	0	0	0
Gm12057	34	6	0	6
B3gnt2	26	16	26	4
Gm12058	0	0	0	0
Commd1b	0	0	0	0
Gm20456	0	3	0	0
SNORA63	0	4	0	0
9130230N09Rik	0	2	0	5
Gm24917	0	0	0	0
Commd1	16	90	42	60
Zrsr1	165	431	309	177
Cct4	667	1325	357	721
Fam161a	887	1424	438	1051
5S_rRNA	0	0	0	0
Gm12059	0	10	14	12
1700061J23Rik	25	49	18	0
Gm24398	0	0	0	0
Xpo1	563	396	120	289
Usp34	974	1941	764	887
Gm22753	0	0	0	0
Ahsa2	40	91	22	82
Gm47279	0	0	0	0
1700030C12Rik	412	577	221	515
1700093K21Rik	181	348	94	194
Selenok-ps1	0	9	0	1
Sanbr	177	259	96	173
5S_rRNA	0	2	0	0
Pex13	178	207	99	213
Pus10	275	300	151	96
Rel	18	34	16	13
U1	0	0	0	0
Papolg	45	113	31	48
Gm12061	37	7	0	2
Gm12062	0	0	0	0
ENSMUSG00002075760	0	0	0	0
A830031A19Rik	0	0	0	0
Gm12063	0	15	0	14
Bcl11a	297	475	108	271
Gm12064	29	44	0	30
4930538E20Rik	45	27	0	6
Gm12065	0	0	0	0
Gm12066	0	0	0	0
Gm12068	0	4	0	9
4933430M04Rik	0	11	0	10
Gm12067	0	0	0	0
U6	0	0	0	0
ENSMUSG00002075301	0	0	0	0
Gm10466	0	6	0	0
Gm12665	0	0	0	27
4933427E13Rik	0	12	0	14
Gm24255	0	0	0	0
Gm12069	0	0	0	0
5730522E02Rik	0	9	0	10
Gm23514	0	0	0	0
Mir6372	0	0	0	0
Gm22868	0	0	0	0
Fancl	284	559	103	293
Gm12713	0	0	0	0
Vrk2	0	31	0	6
Gm6899	0	2	0	0
Gm12071	0	0	0	0
Gm12070	0	0	0	2
Gm12072	0	0	0	0
Gm12073	0	0	0	0
Gm12074	0	0	0	0
5S_rRNA	0	0	0	0
Gm24850	0	0	0	0
Gm25387	0	0	0	0
Gm12075	0	0	0	0
Gm12077	0	1	0	0
Gm3810	0	0	0	0
Gm12079	0	0	1	0
Gm12080	0	0	0	0
Gm6685	27	25	6	8
Gm12081	22	44	0	5
Ccdc85a	0	4	0	4
2810471M01Rik	0	0	0	0
Mir216b	0	0	0	0
Mir216c	0	0	0	0
Mir217hg	0	0	0	0
Mir216a	0	0	0	0
Mir217	0	0	0	0
Efemp1	54	93	21	42
Rpsa-ps5	35	65	28	20
Pnpt1	74	200	68	143
A630052C17Rik	34	61	0	12
Ppp4r3b	426	509	208	314
Cfap36	422	604	262	441
Gm12085	0	0	0	0
Gm23109	0	0	0	0
Gm12086	0	0	0	0
Gm12087	0	0	0	0
Ccdc88a	471	567	185	294
Prorsd1	14	14	0	31
Gm12089	0	6	0	0
Mtif2	155	163	22	123
Rps27a	265	940	404	636
Clhc1	12	57	14	60
Gm12090	0	0	0	0
Gm12088	0	0	0	0
Gm12091	0	2	0	0
Gm12092	0	0	0	0
Gm12093	0	12	0	0
Rtn4	1079	2521	1004	1434
Eml6	425	767	256	366
Fem1al	111	123	82	101
Gm12094	47	1	0	0
Gm22588	0	4	0	0
Gm12095	0	4	0	0
Sptbn1	4116	10933	3833	5423
Gm29237	0	11	0	0
Gm8098	0	0	0	0
4930505A04Rik	77	154	44	155
Acyp2	22	21	0	22
Gm12096	0	0	0	0
Gm12098	0	19	0	4
Gm12097	52	83	48	47
Gm12099	0	0	0	0
Gm12100	0	0	0	0
Gm12101	0	0	0	0
Psme4	1714	3353	1695	1845
Gm12103	0	0	0	0
Gpr75	0	12	0	0
Asb3	147	342	244	228
Gm12104	0	0	0	0
Erlec1	351	463	254	352
Chac2	14	6	60	8
Gm12102	0	0	0	1
Gm12105	0	0	0	0
Gm12106	0	0	0	0
Gm17332	0	0	0	0
Stc2	51	92	15	38
Bod1	347	624	362	483
Gm38061	0	4	0	0
D630024D03Rik	0	9	0	0
Gm12107	0	10	0	12
Cpeb4	545	2267	1135	488
4930524B15Rik	0	32	0	22
Nsg2	36	162	26	88
Gm12108	0	10	0	0
Gm12109	0	0	0	2
Il9r	8	6	0	5
Snrnp25	0	30	14	23
Rhbdf1	941	1493	653	826
Nprl3	339	555	246	249
Mpg	35	143	129	104
Hba-x	0	0	0	0
Hba-a1	0	32	0	8
Hbq1b	0	0	0	0
Hba-a2	0	6	11	30
Hbq1a	0	0	0	0
Sh3pxd2b	21	69	79	28
Ubtd2	169	604	82	376
Efcab9	114	93	1	48
Stk10	72	220	156	249
Fbxw11	438	1006	481	407
Gm8192	0	2	0	0
4930555O08Rik	15	78	22	40
Smim23	239	415	142	138
Gm12110	0	0	0	0
Gm12111	0	2	0	0
Gm12112	1	3	2	0
ENSMUSG00002075522	0	0	0	0
Rpsa-ps4	1	3	3	0
Gm12114	0	0	0	0
Fgf18	10	59	13	22
Npm1	351	580	273	322
Gm12115	0	0	0	1
Tlx3	0	0	0	0
Gm12116	0	2	0	0
Ranbp17	555	1290	692	850
Gm12117	0	0	0	0
Anp32-ps	0	1	0	0
Gm12118	0	0	0	0
Gabrp	34	65	18	34
D130052B06Rik	0	20	0	0
Kcnip1	19	32	0	0
Gm12119	0	22	0	12
Gm12120	0	10	0	0
Kcnmb1	0	8	0	0
4930469K13Rik	10	4	0	5
Lcp2	0	22	0	15
Gm12121	46	11	0	12
Foxi1	29	94	13	36
Dock2	656	1164	417	730
4930403D09Rik	0	8	18	3
Insyn2b	65	62	14	26
Spdl1	38	34	0	20
Gm22022	0	0	0	0
Gm12711	0	0	0	0
Gm25799	0	0	0	0
Slit3	4471	11100	3343	5369
Gm26070	0	0	0	0
Gm12123	0	3	0	0
Gm12122	0	2	0	0
Mir218-2	0	0	0	0
Pank3	484	1228	537	458
Mir103-1	0	0	0	0
Gm12124	0	0	0	0
Fbll1	0	46	22	31
Rars	218	519	250	289
Wwc1	2964	6151	2949	2778
Gm12125	0	0	0	0
Tenm2	16	26	31	12
Gm12126	0	0	0	0
Gm12127	0	0	0	0
Gm22127	0	0	0	0
Gm12128	0	4	0	0
ENSMUSG00002076187	0	0	0	0
Gm12129	1	0	0	0
Gm12130	0	12	15	0
Gm23520	0	0	0	0
Gm12131	0	0	0	0
Gm24192	0	0	0	0
Gm12132	0	0	0	0
Gm12133	0	6	0	0
Gm12134	27	34	0	0
3110004A20Rik	0	0	0	0
Gm12135	0	0	0	0
Gm12136	0	0	0	0
Gm12137	0	0	0	0
Gm12138	0	0	0	0
Mat2b	280	336	169	139
Hmmr	12	55	16	58
Nudcd2	64	156	40	194
Ccng1	331	603	426	389
Gm24446	0	0	0	0
Hmgb1-ps1	0	0	0	0
Platr13	0	0	0	0
Gm12140	0	0	0	0
Hspd1-ps3	7	3	4	3
Btf3-ps7	0	0	0	0
A230004M16Rik	0	1	0	0
Gm12143	0	0	0	0
Gabrg2	0	0	0	0
Gabra1	0	2	0	4
Gabra6	0	0	0	0
Gabrb2	0	6	0	0
7SK	0	0	0	0
Gm9972	0	20	0	12
Gm12145	0	10	0	0
Atp10b	711	1026	1023	683
Gm12146	0	0	0	10
Gm12144	0	0	0	2
Gm12147	0	0	0	0
Mir146	0	0	0	0
Gm12148	0	0	0	0
Pttg1	121	585	114	351
Slu7	197	413	186	189
Gm12151	0	2	0	10
C1qtnf2	0	2	0	0
Ccnjl	25	48	0	28
Gm12150	0	2	0	4
4933415A04Rik	0	0	0	0
Fabp6	0	0	0	0
Gm12149	0	0	0	0
Gm12152	0	0	0	0
Pwwp2a	373	1096	452	599
Ttc1	73	190	24	61
Adra1b	10	103	12	10
Gm12153	70	129	40	43
Gm12154	0	0	0	0
Gm12155	0	0	0	0
Il12b	0	0	0	0
Ublcp1	30	129	76	49
ENSMUSG00002075244	0	1	0	0
Gm12156	0	0	0	0
Rnf145	649	1812	891	1072
4930597A21Rik	0	0	0	0
Gm37695	0	0	0	0
Ebf1	0	2	0	0
Gm12158	0	0	0	0
Gm12159	0	0	0	0
Gm12160	0	0	0	0
Gm38087	0	0	0	0
Gm37312	0	0	0	0
Gm12161	0	2	1	1
Gm12162	0	0	0	0
Gm22284	0	0	0	0
F630206G17Rik	0	0	0	0
Gm12163	0	0	0	0
Gm12164	0	0	1	0
ENSMUSG00002075680	0	0	0	0
Clint1	2186	4305	2179	2263
Lsm11	15	129	30	113
Thg1l	31	137	109	75
Sox30	309	757	260	492
Gm12165	0	1	1	0
Gm12166	0	4	0	0
Adam19	17	13	27	8
Mir8100	0	0	0	0
Gm16033	0	0	0	0
Gm16034	0	0	0	0
Nipal4	52	251	172	68
Mir7239	0	0	0	0
Cyfip2	16	81	18	52
Fndc9	0	46	16	10
Gm12568	0	0	0	0
Itk	0	18	0	3
Gm12167	0	0	0	0
Fam71b	72	342	149	145
Med7	74	194	95	127
Gm12168	0	0	0	10
Havcr2	0	4	0	0
Gm12169	0	0	0	0
Gm12170	0	0	0	0
Gm12171	0	0	0	0
Rpl9-ps2	0	0	0	0
BC053393	0	0	0	0
Dppa1	0	0	0	0
Gm4926	0	27	0	16
Gm12173	0	0	0	0
Timd2	0	8	0	0
Gm12174	6	2	11	13
Havcr1	0	4	0	8
Timd4	0	0	0	0
Gm12175	0	0	0	0
Sgcd	3	12	0	2
Gm12176	0	0	0	0
Gm23039	0	0	0	0
Gm12178	0	0	0	0
Gm12179	0	0	0	0
Gm12180	0	0	0	0
Gm12181	0	0	0	0
Gm24422	0	0	0	0
Gm12182	0	2	0	2
Gm12183	37	24	31	35
Rack1	2161	4597	2117	3178
Gm25296	0	0	0	0
Snord96a	0	0	0	0
Snord95	0	0	0	0
Trim41	9809	22331	7483	11808
Gm12184	0	8	3	12
Trim7	96	165	30	104
Gm16170	0	40	0	34
Irgm1	246	619	280	242
Gm5431	6	34	0	13
Gm12185	0	12	0	0
Psme2b	10	8	12	11
9930111J21Rik1	26	0	12	0
Olfr56	0	6	0	12
Tgtp1	0	4	0	0
Gm12186	0	1	0	0
9930111J21Rik2	0	8	0	0
Tgtp2	0	0	0	0
Gm12187	0	0	0	0
Ifi47	80	61	40	68
Gm12188	0	0	0	0
Olfr1396	0	2	0	0
Olfr1395	0	0	0	0
Olfr1394	0	0	0	0
Btnl9	0	4	0	6
Zfp62	71	186	58	48
Mgat1	761	1183	600	519
Olfr1393	14	9	0	0
Olfr1392	0	6	22	0
Olfr10	0	0	0	0
Olfr1391	0	0	0	0
Olfr1390	0	0	0	0
Gm12189	0	6	8	0
Olfr1389	0	0	0	0
Olfr1388	40	27	0	0
Olfr1387	0	0	0	0
Olfr1386	0	0	0	0
Olfr1385	0	0	0	0
Olfr1384	0	0	0	0
Olfr1383	0	0	0	0
Olfr1382	0	2	0	0
Olfr1381	0	0	0	0
Olfr1380	0	0	0	0
1700024J04Rik	66	76	0	36
Gm12190	0	0	0	0
Flt4	694	909	379	558
Scgb3a1	0	2	0	0
Cnot6	302	514	132	237
Gm12191	0	1	0	1
Gm12192	0	2	0	0
ENSMUSG00002076248	0	0	0	0
Gm12193	0	0	0	0
Gfpt2	285	573	185	234
Mapk9	279	649	234	252
ENSMUSG00002074879	0	0	0	0
Rasgef1c	0	0	0	0
Rnf130	395	622	198	214
Mir340	0	0	0	0
Gm12194	0	0	0	1
Tbc1d9b	1450	2854	1304	1406
Gm12195	0	7	0	0
Mrnip	16	80	0	58
Sqstm1	2934	6068	2532	3515
Mgat4b	529	814	262	538
Mir6919	0	0	0	0
Ltc4s	40	100	71	35
Gm26542	14	25	25	0
Maml1	371	1052	758	616
Canx	3304	6153	3101	2889
Gm12196	0	3	0	0
Cby3	8	183	102	106
Mir804	0	5	0	0
Hnrnph1	630	1583	570	760
Rufy1	313	584	282	365
7SK	0	0	0	0
Gm12198	0	0	0	0
Adamts2	20	60	4	21
Gm12199	0	0	0	0
Gm12200	37	74	0	82
5S_rRNA	0	1	0	0
Zfp354c	4	35	0	6
Zfp879	32	23	12	15
Grm6	0	28	0	8
Gm12660	0	0	0	0
