GeneId	ERR2012000_ctrol1	ERR2012001_ctrol2	ERR2012003_ctrol3	ERR2012004_ctrol4	ERR2012005_msus1	ERR2012006_msus2	ERR2012007_msus3	ERR2012008_msus4	ERR2012009_msus5	ERR2012010_msus6
Cldn18	24	4	8	0	0	11	0	21	7	0
Gm16004	28	1	1	0	0	0	0	6	0	0
Gm23949	0	0	0	0	0	0	0	0	0	0
Gm47757	16	6	3	1	1	8	2	15	4	0
Sox14	25	0	0	0	0	6	0	10	1	0
Gm23594	0	0	0	0	0	0	0	0	0	0
Gm8641	0	0	0	0	0	1	0	0	0	0
4930519F24Rik	0	0	1	1	0	0	1	3	0	0
4930540E01Rik	11	0	0	4	0	0	0	0	0	0
Gm28167	0	0	0	0	0	8	0	2	1	0
Gm34397	6	2	1	3	0	3	0	0	0	0
Gm28267	0	0	0	0	0	0	0	0	0	0
Gm28166	1	0	0	2	1	1	4	5	3	1
Il20rb	33	12	27	8	15	56	68	49	101	14
Nck1	115	24	62	45	20	132	145	133	143	29
Gm28586	0	1	0	1	0	0	1	0	0	0
Slc35g2	6	2	6	16	1	8	11	6	6	4
Stag1	333	128	273	229	144	551	511	496	725	142
Gm47803	0	0	0	0	0	0	0	0	0	0
Gm8661	0	2	2	5	0	3	0	5	0	0
Gm37204	20	6	2	1	0	5	9	7	2	0
Gm38297	15	1	5	5	0	0	2	11	2	0
Gm3081	22	1	1	0	0	8	1	0	1	0
Pccb	165	62	110	97	48	214	258	246	351	47
Gm3096	4	0	0	0	0	3	1	0	0	0
Msl2	122	41	140	51	44	201	206	120	261	59
Gm37553	15	1	1	0	0	3	2	0	0	0
Ppp2r3a	214	93	193	174	142	381	318	426	454	104
Gm37962	11	2	0	3	0	7	1	0	3	0
Gm37621	21	0	6	3	1	9	5	16	4	0
Gm37953	21	0	2	0	1	4	0	2	1	3
Gm38344	4	0	0	5	0	0	1	0	0	0
Gm37314	14	2	5	2	1	0	4	8	5	6
Gm24338	0	0	0	0	0	0	0	0	0	0
Gm3121	0	1	0	0	0	2	0	0	0	0
Gm28660	0	0	0	0	0	0	0	0	0	0
Gm28979	7	0	0	3	0	11	0	5	1	2
Gm24638	0	0	0	0	0	0	0	0	0	0
Gm29385	5	1	0	0	0	8	1	0	1	0
Gm5161	11	2	0	0	0	0	1	0	2	0
Gm47932	22	1	3	2	0	3	7	2	3	0
Gm47933	4	0	1	0	0	1	2	0	0	0
Gm47934	0	0	0	0	0	0	0	0	0	0
Gm29521	43	9	9	3	3	17	9	0	14	5
9630041A04Rik	19	0	3	0	0	2	1	3	1	0
Gm37460	1	0	2	0	0	0	1	0	4	0
Ephb1	61	18	27	15	4	22	9	10	22	2
Gm31326	0	1	1	0	0	0	3	0	2	0
Gm37562	17	3	2	5	0	6	0	9	3	5
n-R5s88	0	0	0	2	0	0	0	0	0	0
Gm29388	0	2	0	0	0	0	0	0	1	0
Gm37945	38	4	8	4	0	12	6	4	8	4
Gm37260	34	4	2	3	0	5	3	3	0	5
Mir7243	0	1	0	0	0	0	0	0	0	0
U6	0	0	0	0	0	0	0	0	0	0
Gm47983	0	1	0	4	0	0	0	0	0	0
Ky	30	3	4	7	2	8	5	6	2	0
5S_rRNA	0	0	0	0	0	0	0	6	0	0
Gm7364	3	0	1	0	0	2	0	0	0	0
Gm29143	5	0	1	0	0	0	0	0	0	0
Gm29387	9	1	1	0	0	0	0	0	1	0
Gm17950	0	0	0	2	0	0	0	3	0	0
Cep63	321	144	152	363	204	489	382	658	936	84
Anapc13	161	66	140	87	61	249	244	164	341	51
4930533D04Rik	12	0	0	5	1	0	0	0	1	0
Gm36957	6	1	2	5	0	0	1	7	0	0
Amotl2	121	17	63	24	18	77	86	117	142	25
Gm5627	7	4	2	1	3	11	2	8	4	0
Gm36958	0	0	0	0	0	0	1	0	0	0
Gm47416	0	3	2	1	1	5	5	0	0	0
Gm18655	10	0	0	5	0	0	1	0	2	0
Ryk	169	58	176	124	94	314	263	319	485	54
Gm47427	9	1	3	0	0	0	0	0	0	0
Slco2a1	482	205	319	152	148	270	283	347	453	97
7SK	0	0	0	0	0	0	0	0	0	0
5S_rRNA	0	0	0	0	0	0	0	0	0	0
Gm22595	0	0	0	0	0	0	0	0	0	0
Gm47468	1	7	15	4	3	0	3	9	9	0
Rab6b	153	116	263	111	89	284	419	253	541	80
Gm37166	14	1	4	0	1	2	0	3	1	5
Srprb	107	67	172	89	60	134	159	117	237	28
Trf	1208	635	1160	505	311	1110	1166	1148	1767	268
1300017J02Rik	30	2	6	5	4	19	12	14	25	5
Topbp1	124	35	88	64	37	198	160	237	232	53
Cdv3	263	183	263	292	276	514	593	615	1048	134
Gm29600	0	0	0	0	0	0	0	0	0	0
Gm47328	4	0	1	0	0	0	0	8	1	6
5830418P13Rik	17	0	2	2	0	16	0	8	2	0
Bfsp2	11	0	0	1	1	4	2	1	1	0
Gm16252	2	4	0	1	0	0	0	9	2	0
Tmem108	44	9	14	11	1	4	8	10	10	1
Gm32743	0	0	0	2	0	4	1	3	1	0
U6	0	0	1	0	0	0	0	0	0	0
Gm37649	13	2	0	0	0	0	2	8	3	0
4932413F04Rik	31	1	1	0	2	1	2	6	1	0
Gm38032	25	0	0	1	0	3	2	0	1	0
Gm5372	0	0	0	0	0	0	0	0	0	0
Gm29154	47	10	7	9	0	8	7	11	15	13
Gm33054	0	4	10	0	2	0	1	1	4	0
Nphp3	108	59	158	36	14	90	71	116	125	21
Gm28305	0	0	0	0	0	0	0	0	0	0
Gm37200	9	0	4	3	0	0	2	0	2	0
Uba5	71	39	80	72	55	220	219	147	304	57
Gm37750	0	0	0	0	0	0	1	0	0	0
Acad11	88	52	127	63	43	166	184	178	281	31
Ackr4	71	18	50	38	19	59	57	51	70	25
Gm47000	0	0	0	0	0	2	0	0	0	0
Gm46999	0	0	0	0	0	0	0	0	2	0
Dnajc13	400	134	365	246	135	547	545	555	762	139
Hmgb1-rs16	28	1	1	0	0	0	0	0	0	0
Gm37563	0	2	1	7	0	1	1	0	0	0
Acpp	136	50	140	63	48	149	185	199	271	68
Gm28996	10	1	0	0	0	4	0	2	0	0
Gm28548	0	0	1	0	2	0	0	0	4	1
Mir2136	0	0	0	0	0	0	0	0	0	0
Gm25904	0	0	0	0	0	0	0	0	0	0
Cpne4	85	3	11	14	3	29	22	12	9	3
ENSMUSG00002076590	0	1	1	0	0	0	0	0	0	0
Mrpl3	52	14	42	28	17	85	89	77	92	31
Gm38077	30	1	0	0	0	9	1	3	3	0
Gm47106	0	0	0	0	0	0	0	0	0	0
Gm47103	0	0	1	0	0	0	0	0	0	0
Gm47102	6	0	1	2	0	0	1	3	1	0
Nudt16	15	9	33	7	5	15	30	28	51	13
Nudt16l2	120	88	71	165	225	240	306	322	700	79
Nek11	46	23	20	26	21	50	24	46	62	2
Gm37582	9	0	0	0	0	8	1	10	5	0
Gm20643	0	1	0	0	0	6	0	0	0	0
Gm15619	10	2	3	0	0	0	1	0	2	0
Aste1	54	23	25	34	30	42	64	96	126	11
Atp2c1	267	131	396	113	110	270	284	341	424	84
Gm19667	31	8	6	1	0	0	5	10	6	9
Gm7436	11	0	0	0	0	0	0	0	0	0
Gm5621	0	0	1	4	0	0	2	5	3	0
Pik3r4	81	39	88	42	16	139	128	142	161	22
Gm22720	0	0	0	0	0	0	0	0	0	0
Col6a6	62	20	30	14	4	21	18	40	43	13
Gm38314	0	0	0	0	0	4	0	2	0	0
Col6a5	334	166	379	143	88	348	330	235	309	177
Col6a4	152	72	164	124	64	283	293	312	448	40
Gm24631	0	0	0	0	0	0	0	0	0	0
Gm47575	0	0	0	0	0	0	1	0	0	0
Gm36993	15	2	7	0	0	4	2	3	4	0
Gm9451	0	1	1	0	0	0	2	0	0	1
Gm29208	8	19	40	8	6	10	17	22	37	6
D030055H07Rik	18	3	3	5	1	11	3	6	5	0
Glyctk	14	4	3	10	6	7	3	16	23	0
Mir135a-1	0	0	0	0	0	0	0	0	0	0
Wdr82	105	74	135	88	99	214	348	261	366	62
Mirlet7g	0	0	0	0	0	0	0	0	0	0
Ppm1m	27	11	28	14	13	27	38	59	72	2
Twf2	91	40	80	38	28	107	117	83	168	40
Tlr9	63	40	46	4	30	49	49	24	67	19
Alas1	119	46	115	45	63	173	197	154	265	47
4930500F10Rik	20	4	2	0	0	0	0	1	11	0
Poc1a	39	27	26	32	4	15	40	25	70	8
Gm29123	34	2	1	5	1	11	2	0	6	1
Dusp7	114	39	80	27	29	114	126	107	206	20
Rpl29	255	182	325	136	146	361	437	564	1307	144
Acy1	19	13	31	7	19	44	60	46	69	16
Abhd14a	71	32	69	21	21	47	55	62	126	5
Abhd14b	67	30	65	38	39	121	149	126	193	30
Gm28959	0	0	0	0	0	0	0	0	0	0
Pcbp4	299	204	303	79	106	151	271	229	547	60
Gpr62	17	4	3	7	8	14	14	16	39	0
Parp3	57	10	47	12	12	42	49	50	85	22
Rrp9	54	21	32	21	12	56	43	79	110	27
Iqcf1	24	23	27	59	58	39	91	68	198	21
ENSMUSG00000118396	22	1	5	9	4	29	2	20	25	0
Iqcf5	5	9	12	38	25	42	57	40	119	4
Iqcf3	0	0	0	0	0	0	0	0	0	0
Iqcf4	210	147	141	431	339	454	435	731	1135	69
Iqcf6	14	2	6	0	5	2	7	0	12	0
7SK	0	0	0	0	0	0	0	0	0	0
Gm28111	9	0	2	2	0	5	0	0	1	0
Grm2	44	2	2	2	1	0	5	9	2	0
Tex264	68	22	73	24	25	50	82	53	140	26
Rad54l2	259	149	293	173	104	403	438	394	759	86
U6	0	0	0	0	0	0	0	0	0	0
Dcaf1	253	102	312	174	96	240	260	227	457	53
Manf	175	160	437	198	173	449	647	354	659	191
Gm37612	15	2	1	0	2	0	1	2	1	0
Rbm15b	140	48	127	65	46	104	194	137	268	42
4930524O07Rik	13	4	3	4	6	28	12	12	18	6
Dock3	411	191	163	212	142	157	195	321	432	95
Gm17205	3	0	0	3	1	0	0	7	0	0
Gm22454	0	0	0	0	0	0	0	0	0	0
Gm17117	2	0	0	0	0	0	2	5	0	0
Gm23595	0	0	1	0	0	2	1	0	2	0
AA543401	0	0	0	0	0	0	1	0	1	0
ENSMUSG00002076878	0	0	0	0	0	0	0	0	0	0
1700039M15Rik	17	1	4	0	0	7	2	8	4	0
Mapkapk3	43	18	40	19	13	47	38	55	61	15
Gm17040	0	1	0	0	0	0	0	0	0	0
Cish	58	9	20	6	12	43	26	40	51	5
Gm17041	0	0	0	0	0	0	0	0	0	0
Hemk1	16	10	9	4	4	19	19	17	30	2
6430571L13Rik	15	0	2	2	0	6	4	13	7	0
4930429P21Rik	17	0	3	1	0	7	1	9	2	0
Cacna2d2	54	43	190	16	13	39	52	30	72	12
Gm17141	16	0	2	0	0	1	2	13	4	2
Gm17118	9	0	0	0	0	0	0	4	0	0
Tmem115	94	36	74	22	45	55	102	58	155	37
Cyb561d2	39	12	37	20	11	14	57	44	42	17
Nprl2	33	12	29	15	9	37	42	33	49	11
Zmynd10	50	17	24	13	16	22	29	29	61	9
Gm34106	7	1	0	0	0	0	0	0	0	0
Rassf1	131	50	65	71	28	150	93	232	197	54
Gm9917	27	1	1	0	1	0	3	13	1	0
Tusc2	45	18	67	20	25	65	81	65	115	24
Hyal2	3	13	24	3	4	17	40	15	60	23
Gm16343	0	0	1	0	0	3	0	0	0	0
Hyal1	22	6	5	0	0	12	5	11	10	0
Naa80	29	12	45	4	6	11	56	30	68	5
Hyal3	15	3	6	3	1	9	1	5	8	0
Ifrd2	37	22	34	22	11	47	45	28	88	0
Lsmem2	0	0	6	4	0	5	3	0	5	0
Gm38150	0	0	2	0	0	0	1	1	2	0
Sema3b	56	47	95	42	22	83	97	88	113	5
Gnai2	562	376	694	328	260	813	845	1064	1645	145
Gm19721	6	0	1	0	0	0	0	0	0	3
Slc38a3	43	5	7	2	4	18	14	10	10	7
Gnat1	8	2	2	2	0	2	4	7	1	0
A930036K24Rik	10	0	0	0	0	0	0	0	0	0
Sema3f	75	14	19	21	5	23	38	40	43	13
Rbm5	262	92	246	121	55	341	289	308	402	44
Gm37850	0	2	3	0	0	10	2	0	4	0
Rbm6	451	130	178	262	156	525	319	503	659	97
Gm37436	5	0	0	0	2	0	1	0	1	0
Mon1a	61	17	33	13	21	30	66	30	95	1
Gm23856	0	0	0	0	0	0	0	0	2	0
Mst1r	15	1	7	8	0	11	7	6	8	11
Actl11	519	390	423	570	600	644	789	1265	2436	82
Gm37974	0	1	1	0	0	0	0	0	0	0
Camkv	20	20	27	8	18	24	30	37	36	7
Traip	41	7	4	2	1	34	17	24	24	8
Uba7	77	22	47	17	4	50	41	49	96	20
Gm20661	0	2	0	0	0	0	2	0	4	0
Inka1	20	10	11	1	1	12	7	5	20	6
ENSMUSG00002075421	0	0	1	0	0	0	0	0	0	0
4921523L03Rik	0	0	1	0	0	1	2	0	2	0
Cdhr4	0	3	7	2	0	6	2	6	2	0
Gm20662	0	0	0	0	0	0	0	0	0	0
4930535L15Rik	14	2	20	6	3	4	7	7	15	9
Ip6k1	110	71	183	97	111	258	335	206	475	71
Gm38134	3	2	5	0	1	13	3	0	3	0
Gmppb	59	40	70	74	29	136	136	187	177	22
Rnf123	97	27	59	56	19	114	108	104	206	23
Gm20529	0	0	0	0	0	0	0	0	0	0
Amigo3	19	11	23	7	11	16	23	15	30	0
Mst1	17	1	6	2	0	0	1	5	1	0
Mir7088	0	0	0	0	0	0	0	0	0	0
Apeh	91	39	83	69	43	133	188	136	247	60
Bsn	100	16	47	36	16	60	107	92	97	13
ENSMUSG00002075765	0	0	0	0	0	0	0	0	0	0
4930447F24Rik	2	4	2	0	2	1	5	8	9	5
Gm37201	6	1	1	1	0	7	0	0	0	0
Gm37247	30	3	18	1	1	6	2	0	12	0
Gm37230	0	4	14	1	0	9	1	14	0	0
Dag1	334	206	605	195	183	430	571	499	782	118
Nicn1	59	25	61	30	36	72	102	88	158	20
Amt	73	53	124	69	58	186	287	147	315	76
Tcta	83	43	93	65	41	163	154	100	249	43
Rhoa	491	222	459	334	196	881	821	683	978	152
Gm37568	12	1	1	0	0	6	0	0	0	3
Gm37401	0	0	1	0	0	0	0	10	0	0
Gpx1	158	116	262	107	125	302	536	294	746	155
Usp4	231	77	212	119	95	368	355	404	615	77
Rps2-ps11	0	0	0	2	0	3	0	1	1	0
Gm37963	0	0	1	5	0	0	0	0	1	5
1700102P08Rik	17	2	4	3	3	20	9	9	8	1
Iho1	44	4	10	3	0	7	7	6	23	3
Gm25456	0	0	0	0	0	0	0	0	1	0
BC048562	4	3	2	0	3	2	9	0	14	2
Klhdc8b	67	1	12	6	7	10	20	5	22	12
Ccdc71	60	21	63	27	25	85	81	79	135	25
Gm37475	15	0	0	0	1	1	1	0	1	0
Lamb2	536	237	363	137	100	358	579	265	569	157
Usp19	218	117	203	139	99	431	501	450	870	120
Qars	268	168	385	175	128	507	584	413	830	163
Qrich1	288	178	276	178	214	354	545	499	976	92
Gm38366	5	0	0	0	0	0	0	0	0	0
Gm37678	0	1	0	0	0	5	0	0	1	0
Impdh2	152	61	169	66	59	190	193	140	328	64
Ndufaf3	23	45	61	42	43	69	126	96	214	24
4833445I07Rik	0	8	9	2	0	15	12	4	23	4
MIR191	0	0	0	0	0	0	0	0	0	0
Mir191	0	0	0	0	0	0	0	0	0	0
Mir425	0	0	0	0	0	0	0	0	0	0
Dalrd3	38	29	50	30	45	77	118	57	165	30
Wdr6	59	43	135	66	64	254	325	237	439	53
P4htm	14	1	10	5	2	14	13	10	12	2
Gm38163	4	0	0	0	0	0	0	0	1	0
Gm49209	27	1	0	0	0	1	0	10	0	0
Arih2	193	86	163	131	87	239	313	326	487	66
ENSMUSG00002076266	0	0	0	0	0	0	1	0	0	0
Slc25a20	91	41	66	33	29	136	125	111	177	40
Prkar2a	368	178	344	439	308	670	534	889	1330	109
Gm24259	0	0	0	0	0	0	1	0	0	0
Ip6k2	93	72	127	59	48	205	241	250	362	53
Gm23034	0	0	0	0	0	0	1	5	0	0
Nckipsd	59	33	79	31	26	95	122	107	195	32
Gm35025	9	0	0	3	1	0	1	6	2	0
Gm37714	0	0	0	0	0	0	0	4	0	0
Celsr3	89	5	11	6	2	48	12	13	16	3
ENSMUSG00002076383	0	0	0	0	0	0	0	0	0	0
Slc26a6	37	4	17	7	2	1	7	16	10	5
Tmem89	16	4	4	3	2	8	8	8	8	0
Uqcrc1	195	163	233	149	117	263	492	351	783	135
Gm37284	5	1	0	3	0	0	1	2	0	0
Col7a1	180	31	54	23	6	82	41	97	59	10
Mir711	0	1	0	0	0	0	0	0	0	0
Ucn2	5	5	6	1	1	0	0	0	2	7
Gm38004	1	0	5	0	0	0	2	0	3	4
Pfkfb4	126	89	277	78	101	173	262	292	512	54
Shisa5	106	76	185	44	50	112	235	123	217	23
Trex1	0	0	0	0	0	0	0	0	0	0
Atrip	48	12	33	26	9	51	51	64	93	6
Tma7	113	51	91	118	46	224	236	171	309	92
Ccdc51	7	5	8	1	0	22	12	12	16	15
Gm7628	14	0	3	5	0	8	2	5	7	1
Plxnb1	112	22	58	31	30	38	56	71	89	12
Fbxw21	26	7	1	0	0	6	0	3	0	0
Fbxw13	19	5	1	1	0	3	0	0	3	0
Fbxw20	80	4	3	6	0	13	0	10	1	0
Fbxw14	1	1	1	1	0	0	0	9	2	0
Gm22821	0	0	0	0	0	0	0	0	0	0
Fbxw28	5	0	1	0	0	0	0	0	1	4
Gm25484	0	0	2	0	0	0	1	0	0	0
Gm24641	0	0	0	0	0	0	0	0	0	0
Fbxw22	59	6	3	2	0	11	1	35	0	0
Fbxw16	31	0	1	0	0	0	2	5	0	0
Gm42494	6	3	2	3	0	4	1	1	5	11
Gm42493	0	0	2	1	0	3	0	3	0	3
Fbxw19	33	3	1	3	1	6	1	2	4	1
Fbxw23	35	1	3	0	0	3	2	0	7	0
Gm42756	32	1	1	0	1	1	2	19	1	3
Gm43089	0	1	0	0	0	0	0	0	1	0
Fbxw15	12	0	4	5	0	2	4	3	0	0
Gm42755	0	0	0	6	0	0	0	0	0	0
Fbxw24	16	1	6	4	0	1	1	6	4	1
Fbxw25	19	2	2	7	0	8	0	0	4	0
Fbxw18	20	5	4	0	4	0	3	9	3	0
Gm43209	12	1	6	10	0	2	4	1	3	0
Fbxw26	31	0	4	5	2	11	0	7	4	0
Fbxw27	22	3	12	2	2	11	2	5	13	0
Spink8	2059	1772	6549	2256	2195	4611	6634	4027	7263	2142
3000002C10Rik	46	5	4	0	1	8	6	17	8	0
Nme6	72	14	31	36	23	43	83	74	133	17
Camp	0	1	0	1	0	12	0	7	0	0
Cdc25a	46	25	33	29	17	66	57	89	132	24
Mir7089	0	0	0	0	0	0	0	0	0	0
Gm4644	0	0	0	1	0	8	0	0	0	0
Map4	787	578	1401	396	253	780	882	872	1535	292
Gm4734	18	0	0	0	0	0	0	0	0	0
Gm43732	0	1	0	0	1	0	2	7	0	0
Gm42433	0	2	2	0	0	0	2	4	3	0
Gm42432	5	0	1	1	0	4	2	1	1	6
Dhx30	137	59	99	32	45	313	199	130	356	27
ENSMUSG00002075921	0	0	0	0	0	1	0	0	0	0
Smarcc1	222	148	318	207	111	391	405	517	804	85
Gm23377	0	0	0	0	0	0	0	0	0	0
Gm23377	0	0	0	0	0	0	0	0	0	0
Cspg5	127	8	9	18	3	26	15	42	15	19
Gm43622	0	0	1	0	0	0	0	0	0	0
Mir6236	7846	271042	39338	1529	37176	3833	20659	2669	35267	3877
Gm42775	6	5	0	1	0	1	0	0	2	0
Elp6	45	4	8	19	8	18	20	43	16	8
Gm42638	7	1	1	1	0	4	1	11	2	0
Scap	182	86	218	72	73	187	265	178	398	39
5830462I19Rik	0	1	0	0	1	1	4	6	3	0
Ptpn23	89	60	136	58	54	153	254	163	403	42
Ngp	2	2	2	0	0	0	0	0	1	3
Klhl18	84	26	23	32	20	46	49	67	79	8
Kif9	281	103	93	200	103	133	171	216	421	51
Setd2	418	199	362	417	230	692	676	805	1199	158
Gm42763	5	1	3	0	0	8	4	0	3	0
Nradd	25	8	37	10	4	7	21	18	31	19
Nbeal2	186	86	104	67	51	89	171	145	341	42
Mir8107	0	0	0	0	0	0	0	0	1	0
Gm42470	0	0	0	0	0	1	2	9	1	0
Ccdc12	50	24	54	30	30	110	97	104	140	14
Gm35715	46	0	0	0	0	2	1	2	0	0
Pth1r	22	5	0	3	1	4	4	0	3	0
Myl3	35	3	1	0	0	9	2	0	0	0
Prss42	23	0	1	12	0	6	1	0	8	4
Prss44	8	5	0	7	1	6	3	17	7	0
Prss43	23	2	3	0	0	10	4	4	11	4
Prss45	19	3	2	1	3	6	8	7	14	0
Prss46	23	6	11	11	9	17	13	1	22	5
Prss50	18	0	3	2	1	2	1	8	1	0
Tmie	7	5	1	5	2	4	8	0	8	10
Als2cl	42	6	19	12	3	42	33	8	50	0
Gm43127	17	0	0	4	0	0	0	0	0	0
Fam240a	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002074938	0	0	0	0	0	0	0	2	0	0
Tdgf1	4	0	3	1	1	2	2	11	3	0
Lrrc2	19	0	3	2	1	0	2	2	2	0
Gm43535	0	0	0	0	0	0	0	0	0	0
Rtp3	15	0	0	0	0	0	0	0	1	0
1700061E17Rik	0	0	0	0	0	0	0	0	0	0
Gm10030	22	0	1	1	1	6	1	8	10	0
Ltf	1900	609	1853	676	439	1025	893	1301	1193	243
Gm43814	5	1	0	0	0	0	0	0	0	0
Ccrl2	29	1	13	0	5	11	1	2	9	2
Rp31-ps19	0	0	0	0	0	3	0	0	0	0
Gm26409	3	0	0	0	0	0	0	0	0	0
Lrrfip2	227	124	229	161	88	226	193	366	419	79
Mlh1	93	24	34	25	12	89	61	47	100	17
7SK	2	1	2	0	0	0	0	0	0	0
Epm2aip1	106	51	127	53	64	311	265	219	307	76
Trank1	453	252	524	445	307	1506	1493	1509	2411	293
Gm42527	8	1	0	1	0	0	0	0	1	0
Dclk3	21	17	33	45	20	98	78	85	188	18
Gm42523	7	0	0	0	0	3	2	8	3	0
Gm43236	0	0	0	0	0	0	0	0	1	0
Stac	23	0	2	0	1	2	1	13	1	0
5S_rRNA	0	0	0	0	0	0	0	0	0	0
4930545L08Rik	7	0	1	0	0	0	1	0	0	0
Arpp21	168	9	20	22	6	89	50	51	14	14
Mir128-2	0	0	0	0	0	0	0	0	0	0
2310075C17Rik	0	0	0	0	0	0	0	0	0	0
2900079G21Rik	39	1	4	7	0	7	5	3	7	0
4933411E02Rik	13	0	0	0	0	0	0	0	1	0
ENSMUSG00002075622	0	0	0	0	0	0	0	0	0	0
Gm24957	0	0	0	0	0	0	0	0	0	0
Gm36251	0	0	2	3	3	0	2	3	3	0
Gm4657	0	0	1	0	0	0	1	6	1	0
Gm36367	3	0	1	7	0	2	0	0	7	0
Gm39436	0	0	1	0	0	0	0	0	0	0
7SK	5	0	0	0	1	0	0	0	0	0
Gm36485	8	4	3	2	2	0	0	0	2	0
Gm47875	11	4	1	0	0	4	1	2	1	0
AU023762	18	0	1	3	0	11	1	10	4	0
Gm7183	0	0	0	0	0	0	0	4	1	0
Gm36745	9	1	0	2	1	0	1	15	0	2
Pdcd6ip	311	167	423	249	182	672	764	520	1079	177
Clasp2	285	126	313	169	120	504	516	398	636	106
Gm25059	0	0	0	0	0	0	0	0	0	0
Ubp1	116	80	117	120	91	226	213	188	392	32
Fbxl2	44	4	12	7	2	6	11	9	19	3
Gm47950	0	0	0	2	0	0	0	9	0	0
Susd5	65	2	1	5	2	3	3	12	8	0
Gm52983	0	0	1	0	0	0	0	0	0	0
Gm29825	577	482	2176	125	122	146	234	307	667	84
4921528I07Rik	499	408	1797	120	101	164	212	325	514	56
Bcl2a1c	0	0	0	0	0	0	0	0	0	0
4930520O04Rik	11	3	4	3	3	13	1	6	6	0
Crtap	71	16	36	17	7	49	47	59	71	10
Glb1	307	140	315	124	94	194	233	194	337	92
Tmppe	40	12	33	1	4	23	25	31	43	8
Ccr4	39	7	1	5	1	3	4	15	11	0
Trim71	34	5	12	9	1	11	4	4	3	6
C130032M10Rik	4	0	0	0	0	0	0	3	0	0
Cnot10	179	37	65	85	40	183	159	160	258	26
U6	0	1	0	0	0	0	0	15	3	0
Gm7780	0	0	0	1	0	0	0	0	0	0
Dync1li1	99	42	103	84	61	188	275	214	343	57
Cmtm6	367	180	397	182	115	579	456	405	666	170
Cmtm7	67	16	45	11	15	34	46	17	69	24
Gm9888	8	1	3	2	0	0	0	3	3	3
Cmtm8	32	12	25	6	8	29	19	52	37	2
Gm23889	0	0	0	0	0	0	0	0	0	0
Gpd1l	144	56	126	76	71	166	272	214	324	50
Osbpl10	123	48	62	58	44	82	74	149	222	50
Rps27rt	0	0	1	3	0	2	0	4	2	0
Gm4665	16	2	9	1	5	12	2	10	15	7
Gm26962	10	1	2	0	1	5	1	0	3	0
Gm27002	4	6	15	2	2	5	9	17	17	7
Stt3b	756	363	935	504	344	1094	1080	897	1337	266
Stmn1-rs1	0	2	0	3	0	0	0	2	1	0
Mir467h	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075264	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075081	18	0	0	0	0	0	0	0	0	0
Gm9487	0	0	2	0	0	0	0	3	2	0
ENSMUSG00002075131	0	0	0	0	0	0	0	0	0	0
Gm5921	0	0	0	0	0	0	0	0	0	0
n-R5s92	0	0	0	0	0	0	0	0	0	0
D330037F02Rik	16	1	0	4	0	1	1	1	3	0
Gm48007	0	0	0	0	0	0	0	6	0	0
Gadl1	54	6	15	11	3	19	13	24	23	1
Gm16142	17	6	5	0	0	1	2	9	2	0
Gm9385	0	0	3	6	1	1	0	2	0	0
Tgfbr2	541	265	541	203	151	491	479	482	796	134
Gm4668	0	1	0	2	0	4	2	6	2	0
Gm48038	0	0	1	0	0	0	0	8	0	0
Gm31410	22	2	3	0	0	7	2	22	3	0
D730003K21Rik	2	0	2	0	0	5	2	0	0	0
Rbms3	145	47	106	45	19	122	110	70	107	25
Gm18489	0	0	0	0	0	7	0	0	0	0
Gm20397	0	0	0	1	0	0	0	0	0	0
Gm17396	0	0	1	0	0	2	3	9	3	2
Gm20396	7	0	1	0	0	0	0	2	1	0
Gm26614	32	0	3	0	0	20	0	10	2	0
Zcwpw2	87	33	25	23	33	28	32	59	104	10
ENSMUSG00002076953	0	0	0	0	0	0	0	7	0	0
Azi2	179	87	175	208	137	336	322	336	596	66
Cmc1	40	15	42	34	15	69	86	98	127	23
Gm17399	0	1	2	0	0	7	0	8	2	0
7SK	5	0	0	0	0	0	1	0	0	0
2610509F24Rik	10	1	3	2	0	0	2	4	0	0
Platr11	0	0	0	0	0	0	2	2	1	0
4933432G23Rik	25	1	0	0	0	0	0	0	1	0
Gm22479	0	0	0	0	0	0	0	0	0	0
Eomes	12	5	4	4	0	21	2	16	9	0
Gm33460	1	0	0	1	0	1	0	3	0	0
Golga4	753	362	534	616	343	1484	1239	2116	2726	271
Gm18935	8	0	0	0	0	0	1	0	1	1
Gm45897	14	1	2	0	0	2	1	0	3	0
Itga9	190	47	86	46	29	86	93	138	141	10
Gm10157	2	0	0	0	0	1	0	0	1	0
Gm2415	11	2	7	0	0	4	4	1	9	0
Gm16295	0	0	0	0	0	0	0	0	0	0
Ctdspl	39	35	92	31	41	64	103	98	183	30
Mir26a-1	0	0	0	0	0	0	0	0	0	0
Vill	39	2	28	21	20	55	46	80	142	15
Plcd1	53	28	94	19	17	69	97	92	159	43
Dlec1	79	14	28	33	20	45	40	50	86	11
Acaa1b	13	0	1	3	0	9	1	6	2	0
Gm47289	5	2	1	3	0	0	1	0	2	1
Gm10608	0	0	1	0	0	0	0	6	0	0
Slc22a14	49	9	6	12	11	6	15	20	22	7
Slc22a13	11	0	1	0	1	1	1	6	1	0
