GeneId	Mouse-SRR3480379_trimmed	Mouse-SRR3480380_trimmed	Mouse-SRR3480381_trimmed	Mouse-SRR3480382_trimmed
Olfr501-ps1	0	0	0	0
Olfr502	0	0	0	0
Gm5053	0	0	0	0
Olfr503	0	0	0	0
Olfr504	0	0	0	0
Gm18410	0	0	0	0
Gm44865	0	0	0	0
Olfr505-ps1	0	0	0	0
Gm19127	0	0	0	0
Olfr506	0	0	0	0
Olfr507	0	0	0	0
Olfr508	0	0	0	0
Olfr509	0	0	0	0
Olfr510	0	0	0	0
Olfr511-ps1	0	0	0	0
Olfr512	0	0	0	0
Olfr513	0	0	0	0
Gm45232	0	0	0	0
Olfr514	0	0	0	0
Olfr515-ps1	0	0	0	0
Olfr516	0	0	0	0
Gm17992	0	0	0	0
Olfr517	0	0	0	0
Olfr518	0	0	0	0
Olfr519	0	0	0	0
Nlrp10	0	0	0	1
Eif3f	60	114	322	100
Tub	0	10	9	3
Ric3	1	2	6	0
Gm25450	0	2	5	3
Lmo1	0	0	2	1
Gm44781	0	0	0	0
Gm45024	0	0	0	0
Stk33	1	19	10	9
Gm9105	0	0	2	0
1700095J03Rik	0	2	1	1
Trim66	0	5	4	5
Rpl27a	12	12	42	13
Snora3	0	0	0	0
ENSMUSG00002074947	0	0	1	0
Gm24888	0	0	0	0
Denn2b	25	7	61	17
Gm44864	0	0	0	0
Akip1	3	2	20	4
BC051019	0	0	0	0
Ascl3	0	0	2	0
Tmem9b	29	11	50	8
4930431P19Rik	0	1	3	7
Nrip3	0	1	4	2
Gm22822	0	0	1	1
Scube2	44	4	0	2
Dennd5a	12	20	71	26
Tmem41b	5	3	18	7
U6	0	0	0	0
1600010M07Rik	0	0	0	0
Gm23100	0	0	0	0
Ipo7	50	15	130	46
Gm25636	48	36	118	66
Snora23	274	172	732	483
AA474408	32	80	88	62
Zfp143	9	3	9	3
Gm45819	4	0	2	1
Wee1	5	10	52	23
Swap70	8	4	33	14
Gm45515	2	3	6	1
Gm9132	0	0	0	0
Sbf2	43	43	149	57
Gm9064	0	0	0	0
Gm17219	0	0	1	0
Gm10087	0	0	0	0
Gm28863	0	0	0	0
Adm	3	0	0	1
Gm21123	0	0	0	0
Gm18907	0	0	0	0
B430319F04Rik	0	2	1	0
Ampd3	5	6	6	5
Rnf141	30	3	33	29
ENSMUSG00002076727	0	0	0	0
Lyve1	7	0	3	0
Irag1	13	0	11	2
Gm16336	0	0	0	0
Ctr9	24	22	116	37
Eif4g2	276	230	822	240
Gm23262	0	0	0	0
1700012D14Rik	1	0	13	6
Gm45378	0	0	1	2
ENSMUSG00000118555	0	0	4	1
5430402P08Rik	1	0	0	0
Gm5338	0	0	0	0
Galnt18	3	27	101	47
ENSMUSG00002074927	0	0	0	0
Gm45588	0	0	0	0
Gm23345	0	0	0	0
Usp47	93	76	292	142
Dkk3	10	5	17	5
Mical2	56	25	111	81
Parva	25	9	108	31
Parvaos	0	0	0	0
2310014F06Rik	7	2	3	4
Gm24154	0	0	0	0
Gm45473	0	0	0	0
Tead1	39	25	63	27
ENSMUSG00002076860	0	0	0	0
Rassf10	2	3	14	13
Gm5599	0	0	0	0
Gm33586	0	0	1	0
4930543E12Rik	0	0	0	0
5S_rRNA	0	0	0	0
Arntl	7	5	14	10
Gm45355	0	0	0	0
Btbd10	3	5	22	17
Gm15994	1	0	1	0
Pth	0	0	0	0
Gm45614	0	0	0	0
Gm18780	0	0	0	0
Far1	12	17	187	69
Far1os	0	2	12	1
Gm33828	0	0	0	0
ENSMUSG00002075897	0	0	0	0
Gm5600	1	0	0	0
Gm29507	0	0	0	0
Spon1	15	3	46	11
Rras2	10	3	46	9
Gm45615	0	0	3	0
Gm45454	0	0	1	0
Copb1	74	36	199	61
Psma1	27	12	72	22
4933406I18Rik	0	1	3	1
Pde3b	4	14	49	20
Cyp2r1	1	1	15	4
Calca	0	0	2	0
Gm18599	0	0	0	0
Gm15500	0	0	1	1
Calcb	1	0	0	0
Insc	0	1	2	4
Gm24982	0	0	0	0
Gm45017	0	0	0	0
Rps4l-ps	0	0	0	0
7SK	0	0	0	0
Gm45020	0	0	0	0
A730082K24Rik	0	0	0	0
Gm34225	0	0	0	0
Rpl19-ps10	0	0	0	0
ENSMUSG00002076419	0	0	0	0
Sox6	36	25	85	83
Gm45025	1	5	1	9
Sox6os	0	0	0	2
1110004F10Rik	6	5	42	19
1700003G18Rik	0	0	1	1
Gm4353	0	0	0	0
Plekha7	59	15	66	56
Gm44867	2	0	2	3
Rps13	28	28	225	37
Snord14a	0	0	0	0
Gm44777	1	10	44	17
Pik3c2a	43	13	243	91
Gm45033	0	1	4	2
C430039J01Rik	0	0	3	0
AV356131	1	0	4	1
ENSMUSG00000108566	0	0	2	0
Nucb2	5	39	289	105
Gm45151	0	3	6	10
4732496C06Rik	0	2	16	1
5S_rRNA	0	0	0	0
U6	0	0	0	0
Gm6008	0	0	0	0
Gm4366	1	0	1	0
Gm26054	0	0	0	0
Gm39075	0	0	0	0
Xylt1	7	4	10	2
Gm45153	1	1	0	1
ENSMUSG00002074866	0	0	0	0
Rps15a	92	72	229	35
Arl6ip1	73	17	118	25
Smg1	172	114	454	253
Gm25683	0	0	0	0
Gm45084	0	0	4	0
4930583K01Rik	0	0	2	0
Gm45155	0	0	0	0
Gm23229	0	0	0	0
Gm35309	0	0	1	0
Gm32766	0	0	0	0
Syt17	0	0	2	2
Gm44652	0	0	0	0
Itpripl2	38	1	7	6
Coq7	10	1	16	15
Tmc7	5	19	19	17
B230311B06Rik	0	0	1	0
Tmc5	61	33	307	94
Gm45236	0	0	0	0
Gde1	18	37	60	33
Ccp110	7	11	49	26
Vps35l	35	22	99	46
1700016B15Rik	0	0	2	2
Gm44549	0	0	0	0
Gm44550	0	1	2	2
Gm26147	0	0	0	0
Knop1	11	51	71	53
Iqck	1	5	23	23
Gm44763	0	0	0	0
Gprc5b	0	2	11	6
Gpr139	0	0	0	0
Gm4083	0	0	0	0
Gm23321	0	0	0	0
Gp2	0	0	0	0
Umod	0	0	0	0
Gm44588	0	0	0	0
Pdilt	0	0	7	7
Gm37518	0	4	0	0
Gm26967	0	0	0	0
Acsm5	6	0	0	0
Acsm2	0	2	0	0
Gm39078	0	0	0	0
Acsm1	0	0	0	0
Gm39079	0	0	0	0
Gm45792	0	0	0	0
Acsm4	0	0	0	0
Thumpd1	20	4	50	11
Gm44866	0	0	0	0
Ppp1ccb	2	1	5	3
Gm19963	0	1	0	1
Gm44966	0	0	0	0
Acsm3	3	0	3	0
Eri2	0	0	17	2
Rexo5	3	8	27	25
Dcun1d3	9	12	62	33
Lyrm1	3	8	19	18
Dnah3	3	20	42	44
Gm25217	0	0	0	0
4930560O18Rik	2	0	4	1
Tmem159	7	24	83	19
Zp2	0	0	0	0
4930505K13Rik	0	0	0	0
Anks4b	107	11	2	2
Crym	4	0	2	2
Abca14	0	14	12	9
Abca15	0	4	7	4
Abca16	2	2	19	11
Gm9165	1	0	1	3
Gm16475	0	2	5	8
Gm32916	1	1	5	2
E130201H02Rik	1	0	0	0
Gm45113	0	0	0	0
Gm45112	0	0	1	1
Uqcrc2	88	18	67	31
Pdzd9	6	14	41	26
4930588G17Rik	0	3	0	0
9030407P20Rik	0	3	4	4
Mosmo	9	17	42	27
Gm44661	2	2	2	4
Vwa3a	1	7	12	17
Gm5737	1	2	2	0
Eef2k	20	23	49	61
Gm15774	1	0	4	1
Gm45047	0	0	0	1
Polr3e	10	17	93	69
Cdr2	50	5	29	28
Mfsd13b	2	5	18	11
Gm9234	1	0	2	0
Gm25924	0	0	0	0
Gm9905	1	1	2	0
Mettl9	12	28	58	29
Gm45137	1	0	11	6
Gm27991	0	0	0	0
Gm44901	6	1	24	11
2210406H18Rik	0	0	9	3
Igsf6	5	2	11	3
Otoa	1	1	0	3
Gm9240	0	0	0	0
Gm45079	0	0	0	0
4930486N12Rik	0	0	0	0
Gm36736	0	0	0	0
Hs3st2	0	1	0	0
4933432K03Rik	0	0	0	1
1700025J12Rik	0	0	0	0
Usp31	7	16	50	23
1700069B07Rik	5	53	31	32
Scnn1g	0	0	0	0
Gm44740	0	0	0	0
Scnn1b	0	0	0	3
Cog7	22	17	98	28
Gm44987	0	0	0	0
Gga2	9	41	189	87
Ears2	10	5	43	40
Ubfd1	32	56	179	71
Ndufab1	10	11	12	8
Gm44986	1	0	3	1
Palb2	6	2	17	12
Gm16326	0	0	0	0
Dctn5	12	4	26	14
Gm15489	1	0	0	3
Plk1	9	1	5	0
Gm44985	2	0	0	0
Ern2	8	0	1	0
Chp2	114	1	3	0
Gm29977	0	0	0	0
Gm23614	0	0	0	0
Prkcb	10	14	45	39
Gm45191	4	0	5	1
Gm44664	0	0	0	0
Gm44663	1	0	1	0
Gm14388	0	0	0	0
7SK	0	0	0	0
Gm44745	0	0	0	0
Gm14389	0	0	0	0
Gm44746	0	0	0	0
Cacng3	0	0	1	0
Gm44749	0	0	0	0
Gm29759	0	0	1	0
Rbbp6	43	55	159	103
4930413G21Rik	0	0	1	2
Gm20274	0	0	2	1
Gm6905	0	0	0	0
Gm45846	0	0	0	0
Gm45847	0	0	0	0
Tnrc6a	49	46	227	151
Slc5a11	51	3	0	0
Arhgap17	23	17	108	48
Lcmt1	12	40	85	59
U6	0	0	0	0
Aqp8	0	4	0	1
Zkscan2	1	0	11	8
Gm23788	0	0	0	0
Gm26974	0	1	0	0
Gm27040	0	0	0	0
Hs3st4	0	1	1	0
Gm25759	0	0	0	0
4930551E15Rik	0	0	4	0
Gm15339	0	0	0	0
Gm23168	0	0	0	0
3100003L05Rik	0	0	0	0
Gm45092	0	0	0	0
Gm45093	0	0	0	0
Glud-ps	0	0	0	0
Gm21957	0	0	0	0
4933440M02Rik	0	3	15	11
4930533L02Rik	0	1	0	2
4930571K23Rik	78	918	375	346
Gm30717	0	0	0	0
Kdm8	1	1	8	5
Nsmce1	8	2	42	16
Gm4973	0	0	0	0
Il4ra	37	21	116	24
Gm44876	0	0	0	1
Il21r	3	11	4	0
Gtf3c1	56	67	298	123
Katnip	33	57	244	150
Gsg1l	0	3	0	0
Gm44874	0	0	0	0
Xpo6	26	53	203	100
Gm17137	1	0	8	18
Gm17136	0	0	1	0
1700123J17Rik	0	0	0	0
Gm44703	0	0	0	0
Sbk1	19	25	106	21
Gm10155	0	0	0	0
Gm30928	0	0	0	0
Lat	2	1	6	1
Mir7058	0	0	0	0
Spns1	21	21	55	27
Nfatc2ip	4	4	14	13
Gm45141	0	1	1	0
Cd19	9	13	3	4
Rabep2	8	16	55	38
Atp2a1	0	0	6	2
Sh2b1	33	72	121	97
Tufm	21	6	25	20
Atxn2l	48	80	266	168
Eif3c	89	61	312	142
Gm24596	1	0	1	0
Gm25579	0	0	0	0
Cln3	5	5	70	31
Mir7059	0	0	1	0
Apobr	4	5	77	10
Il27	0	0	1	0
Nupr1	10	0	13	5
2510046G10Rik	0	0	3	1
Sgf29	7	14	26	19
Sult1a1	1	11	26	11
Gm6939	0	0	1	0
Slx1b	1	1	37	7
Bola2	7	12	36	11
Coro1a	30	16	39	17
Snrp1c-ps1	0	0	0	0
4930448A20Rik	0	0	2	0
Gm44824	0	0	0	0
Gm44855	0	0	0	0
Mapk3	78	4	57	17
Gdpd3	5	0	2	2
Gm9967	0	0	3	1
Ypel3	6	8	38	25
Tbx6	0	0	5	1
Ppp4c	14	20	96	28
Aldoa	99	85	306	125
Tlcd3b	0	0	0	1
Aldoa	0	0	0	0
Gm44856	0	0	0	0
4930451I11Rik	2	5	36	25
Gm44854	0	0	0	0
Doc2a	0	0	0	0
Ino80e	4	23	28	13
Hirip3	18	112	426	243
Taok2	36	44	128	75
Tmem219	4	14	21	16
Gm20650	0	0	0	0
Gm23445	0	0	0	0
Kctd13	1	5	14	5
Gm44735	0	0	0	4
Gm21984	0	0	1	0
Asphd1	2	1	4	2
Sez6l2	3	1	7	0
Cdiptos	13	139	33	42
Cdipt	43	28	79	15
Mvp	230	383	2201	671
Pagr1b	0	0	0	0
Pagr1a	0	0	0	0
Gm42742	0	0	0	0
Prrt2	0	0	1	1
Maz	24	15	69	42
Kif22	15	1	10	8
Gm31749	0	0	0	1
7SK	0	0	0	0
ENSMUSG00002075111	0	0	0	0
Zg16	412	0	1	1
Gm44939	0	0	0	0
Gm22747	0	0	0	0
AI467606	4	5	5	0
Qprt	0	0	0	0
Spn	1	1	2	0
Gm18561	1	0	0	0
Gm44940	0	0	0	0
Gm25735	0	0	0	0
Cd2bp2	24	20	59	32
Tbc1d10b	32	11	73	54
Mylpf	1	0	1	0
Septin1	3	4	6	4
Zfp553	3	10	29	19
Zfp771	3	10	48	27
Dctpp1	4	2	5	3
Sephs2	48	8	28	5
Gm44729	0	0	0	0
Gm17511	0	0	0	0
Gm31897	0	0	0	5
Itgal	10	1	8	2
Zfp768	14	6	20	19
Zfp747	14	2	13	11
9130019O22Rik	4	2	17	5
E430018J23Rik	7	8	21	4
Smt3h2-ps2	0	0	1	1
Zfp764	4	0	5	1
Gm33080	0	0	0	0
Zfp688	3	2	19	7
Gm45184	0	0	0	0
Zfp689	2	3	13	4
B130055M24Rik	1	1	11	4
Gm45110	3	0	8	7
Prr14	17	16	50	36
Fbrs	19	28	82	33
Mir7060	0	0	2	1
ENSMUSG00002075536	0	0	0	0
1700008J07Rik	0	30	17	10
Srcap	3	1	34	12
Gm42715	1	2	0	1
Snora30	35	105	377	301
Gm28198	0	1	1	0
Tmem265	0	0	0	0
Phkg2	10	102	105	117
Ccdc189	1	17	29	11
Rnf40	36	27	109	74
Gm44759	0	0	1	0
1700120K04Rik	0	0	0	0
Zfp629	9	9	50	26
Gm44760	0	0	1	1
Bcl7c	12	15	25	16
Gm39090	0	0	0	0
Mir762	0	0	0	0
Ctf1	0	0	2	1
Ctf2	0	0	0	0
Fbxl19	10	15	87	74
Orai3	2	11	23	12
Setd1a	8	17	25	21
Gm49388	0	0	0	0
9430064I24Rik	1	0	0	2
Hsd3b7	0	0	0	0
Stx1b	0	28	15	10
Gm45204	0	0	0	0
Stx4a	16	16	59	32
Zfp668	66	22	75	71
Zfp646	32	31	130	85
Prss53	0	0	0	0
Gm21974	0	0	0	0
Vkorc1	1	2	6	2
2200002A13Rik	0	0	0	0
Bckdk	22	21	97	25
Kat8	7	22	23	33
Prss8	9	9	72	25
Prss36	1	8	12	5
Fus	63	88	428	266
Pycard	77	10	22	11
Gm45205	0	1	16	12
Gm15533	0	0	6	4
Trim72	1	0	3	6
Gm19366	0	0	0	0
Gm5738	0	0	0	0
Gm9299	0	0	0	0
Gm22809	0	0	0	0
Itgam	1	1	2	1
Gm49368	0	0	0	0
Gm45700	0	0	0	0
Itgax	3	0	4	2
Gm17831	0	0	0	0
Itgad	1	0	2	3
Gm39091	0	0	0	0
4931431B13Rik	0	1	0	0
Cox6a2	0	0	0	1
Gm44850	0	0	0	0
9130023H24Rik	2	1	9	6
Armc5	7	4	42	15
Tgfb1i1	24	0	7	6
Slc5a2	0	0	3	2
Rusf1	7	11	36	8
Mir3103	0	0	0	0
Gm6916	0	0	1	0
Gm44650	0	0	0	0
Rgs10	2	2	6	0
Gm15503	2	0	1	0
Tial1	19	8	64	18
Gm32816	0	0	1	0
ENSMUSG00002075535	0	0	0	0
Gm40457	0	0	0	0
Bag3	10	8	40	12
2610306O10Rik	0	0	0	0
Gm45121	0	0	0	0
Gm7258	0	0	0	0
Inpp5f	3	15	37	25
Gm43580	0	0	0	0
Gm16044	0	0	1	0
Mcmbp	33	6	69	23
Gm44673	0	0	1	0
Gm44674	0	0	1	1
U6	0	0	1	0
Gm44672	0	0	0	0
Sec23ip	29	36	169	91
5S_rRNA	0	0	2	0
Gm32884	0	0	0	0
ENSMUSG00002075006	0	0	0	0
Gm4768	0	0	0	0
Gm4259	0	0	0	0
Plpp4	0	0	0	0
Gm33027	0	0	0	0
Wdr11	29	20	134	57
Gm39094	0	0	0	0
Gm33248	0	0	0	0
Gm44778	0	0	0	0
Gm4265	0	0	0	0
Gm23847	0	0	0	0
Fgfr2	16	30	170	62
Gm5903	0	0	0	1
Ate1	16	15	86	33
Gm45719	3	0	8	2
Gm44647	0	0	2	1
Gm4275	0	3	6	2
ENSMUSG00002076006	0	0	0	0
Nsmce4a	16	17	37	24
Tacc2	36	38	150	99
4930513N20Rik	1	1	2	0
Gm6108	3	9	12	9
Etos1	0	1	1	0
Btbd16	0	5	11	9
Gm5602	0	0	8	8
Plekha1	29	59	286	102
Mir7061	0	0	0	0
Htra1	13	9	23	12
Dmbt1	1561	4	6	2
4933402N03Rik	0	1	2	4
1700029B22Rik	0	2	1	5
Cdcp3	0	1	14	11
Gm52996	0	0	0	0
Cuzd1	2	985	6492	1515
Fam24b	0	1	7	1
Fam24a	0	0	2	5
2310057M21Rik	2	7	45	14
Pstk	8	12	36	24
Gm44623	0	0	1	0
Ikzf5	3	1	7	2
Gm44624	0	2	1	0
Gm44625	0	0	1	2
Acadsb	7	30	156	79
Gm44982	0	0	0	2
Gm18600	0	0	0	3
Gm44984	0	0	0	1
Gm45105	0	0	0	0
Hmx3	1	1	6	4
Hmx2	9	1	0	0
Bub3	19	5	61	21
Gm16477	0	0	1	0
Gm4585	0	0	0	0
Gm44547	0	0	0	0
Gm44546	0	0	0	0
Gm33146	0	0	0	0
Gpr26	0	0	1	0
Cpxm2	4	10	25	16
5S_rRNA	0	0	0	0
Gm15677	0	0	0	0
Chst15	6	1	8	1
Gm44891	0	1	0	1
Gm10584	0	0	0	0
Gm44892	0	0	0	0
Gm34908	0	0	0	0
Gm44893	0	0	0	0
Gm35147	0	0	0	0
Gm4587	0	0	0	0
Oat	424	19	144	40
Nkx1-2	0	0	0	0
Gm16764	0	0	0	0
Lhpp	13	1	4	0
Gm15582	0	0	4	0
Fam53b	33	42	55	18
Eef1akmt2	1	1	4	8
Gm45501	0	0	2	2
Abraxas2	24	10	25	10
1500002F19Rik	0	0	0	1
Gm45502	0	0	0	0
Zranb1	20	28	68	48
Gm15718	0	0	0	0
Ctbp2	27	24	78	33
B930086L07Rik	1	1	30	0
4930483O08Rik	0	0	0	0
Gm45672	0	0	0	0
Tex36	0	0	2	1
Gm35625	0	0	2	0
Gm45671	0	0	0	1
Gm28747	1	1	2	0
Edrf1	15	11	65	47
Mmp21	0	0	2	0
Uros	5	11	34	16
Bccip	17	6	59	16
Dhx32	33	15	84	30
Gm15483	0	0	0	2
Gm45670	0	0	4	1
Fank1	10	53	49	46
Adam12	3	1	4	1
ENSMUSG00002076598	0	0	0	0
Gm19514	0	0	2	0
A130023I24Rik	0	0	0	0
D7Ertd443e	1	7	3	11
Gm9333	0	0	1	0
Dock1	53	31	221	103
Insyn2a	3	1	21	14
Gm45532	5	2	13	8
Gm45597	0	0	16	3
Gm24581	0	0	0	0
1700120G07Rik	0	0	0	1
Nps	0	0	0	0
Gm45339	0	0	0	0
4930544L04Rik	0	0	1	0
Foxi2	0	0	0	0
Gm36356	0	0	0	0
Clrn3	74	0	0	0
Ptpre	18	6	41	10
Mir1962	0	0	0	0
5830432E09Rik	4	0	12	2
Mki67	172	20	34	15
Gm45240	0	0	0	0
Gm36431	0	0	0	0
Gm45241	0	0	0	0
6330420H09Rik	0	0	0	0
Gm45440	0	0	0	0
Gm45439	0	0	0	0
Gm9341	0	0	0	0
Gm36737	0	1	0	1
C030029H02Rik	0	0	0	0
Gm45426	0	0	0	0
C230079O03Rik	0	0	0	0
Gm36849	0	0	0	0
7SK	0	0	0	0
Gm5904	1	0	4	0
Gm6249	1	0	0	0
Gm9347	0	0	6	0
Mgmt	0	2	6	1
Gm45280	0	1	0	2
Gm45499	0	0	0	0
Ebf3	1	1	1	1
Gm45278	0	0	0	0
Gm10578	0	1	1	0
Gm45514	0	0	0	0
Gm17841	0	0	0	0
9430038I01Rik	7	1	8	6
Glrx3	14	11	80	27
Gm45397	0	0	0	0
Gm45683	0	0	0	0
Gm45682	0	0	0	0
Gm5650	0	0	0	0
Gm25798	0	0	0	0
Tcerg1l	0	0	0	0
Gm45686	0	0	0	0
4930543N07Rik	0	0	0	3
Gm30808	0	0	0	0
Gm45506	0	0	0	0
Mapk1ip1	4	11	18	11
Ppp2r2d	13	10	46	23
Bnip3	3	6	31	8
Gm45507	0	0	0	0
Gm18258	0	0	1	1
Gm9358	0	0	0	0
Gm45668	0	0	0	0
Jakmip3	0	0	2	1
Gm45613	0	0	0	0
Dpysl4	0	1	1	1
Stk32c	2	8	25	8
U6	0	0	0	0
Gm45328	0	0	0	0
Lrrc27	2	25	29	24
Pwwp2b	14	39	68	50
Gm32486	0	2	5	4
Inpp5a	28	18	72	45
Nkx6-2	0	0	0	2
Cfap46	1	19	49	23
Gm4459	0	0	3	0
Rpl21-ps13	0	0	0	0
Gm7380	0	0	0	0
Mir6401	0	0	0	0
Adgra1	0	0	1	1
Gm4974	0	0	0	0
Kndc1	0	2	2	6
Utf1	0	0	0	0
Gm16201	0	0	0	2
Gm2044	1	1	0	0
Mir7686	0	0	0	0
Mir202	0	0	0	0
Spef1l	0	1	3	4
Adam8	2	1	16	6
Mir7062	0	0	0	0
Tubgcp2	4	6	55	15
Zfp511	3	1	11	7
Msx3	0	0	0	0
Caly	1	0	0	0
Prap1	153	3	0	0
Fuom	11	1	3	5
Echs1	26	3	89	25
Paox	1	1	13	4
Mtg1	0	0	22	10
Sprn	0	0	1	1
Olfr522	0	0	0	0
Olfr523	0	1	0	0
Olfr524	0	1	0	0
Scart1	1	1	2	0
Scart2	0	3	6	1
Gm6314	0	0	0	0
Olfr525	0	0	0	0
Olfr527	0	0	0	0
Olfr528-ps1	0	0	0	0
Olfr60	0	0	0	0
Olfr529-ps1	0	0	0	0
Olfr530	0	0	0	0
Gm6376	0	0	0	0
Olfr531	0	0	0	0
Olfr532	0	0	0	0
Olfr533	0	0	0	0
Olfr534-ps1	0	0	0	0
Olfr535	0	0	0	0
Olfr536	0	0	0	0
Olfr537-ps1	0	0	0	1
Olfr538	0	0	0	0
Olfr46	0	3	17	15
Olfr61	0	0	0	0
Olfr53	0	0	0	0
Olfr539	0	0	0	0
Olfr540-ps1	0	0	0	0
Olfr45	0	0	0	0
Olfr541	0	0	0	0
Olfr542-ps1	0	0	0	0
Cyp2e1	0	0	11	4
Syce1	1	16	31	14
Gm29799	0	0	0	0
Zfp941	2	1	2	3
Gm45785	0	0	0	0
Urah	5	0	0	0
C330022C24Rik	0	0	0	0
Scgb1c1	0	0	0	0
Odf3	0	4	2	4
Bet1l	9	2	30	17
Ric8a	14	9	67	22
Sirt3	5	5	15	18
Psmd13	48	16	93	19
Gm15542	0	0	5	2
Cox8b	0	0	0	0
BC024386	0	0	0	1
Nlrp6	107	0	0	3
Pgghg	4	3	9	6
Ifitm5	0	0	0	1
Gm45717	0	0	0	0
Ifitm2	2	1	6	1
Ifitm1	0	0	0	0
Gm7514	0	0	0	0
Ifitm3	9	0	12	2
Ifitm6	0	0	0	0
Gm17387	0	0	0	0
Gm45299	0	0	0	0
B4galnt4	6	5	11	2
Pkp3	33	6	17	6
Sigirr	9	10	31	9
Ano9	35	6	2	4
U6	0	0	0	0
Ptdss2	16	15	50	25
Rnh1	58	31	248	77
Gm5905	0	0	5	0
Gm22019	0	0	0	0
Hras	23	18	58	25
Lrrc56	3	20	60	28
Lmntd2	0	14	46	33
Rassf7	23	7	65	21
Mir210	0	13	0	2
Phrf1	31	48	196	84
Irf7	50	4	33	5
Cdhr5	422	7	12	3
Sct	9	0	0	0
Drd4	0	0	10	4
Deaf1	2	6	20	23
Tmem80	3	3	11	7
Eps8l2	120	9	15	8
B230206H07Rik	3	0	1	0
Gm25725	0	0	0	0
Taldo1	118	20	141	50
Gm4535	0	0	0	0
Gatd1	13	6	112	27
Cend1	0	0	0	0
Slc25a22	56	37	109	50
Pidd1	2	4	20	6
Rplp2	72	67	117	31
Snora52	0	0	0	0
Pnpla2	40	20	78	29
Cracr2b	3	1	14	4
Gm10575	5	6	5	2
Cd151	40	15	244	53
Polr2l	1	3	24	2
Tspan4	5	10	31	21
Chid1	14	16	177	41
Gm45416	0	0	3	2
Ap2a2	111	16	246	61
Gm16982	2	2	7	4
Mir7063	1	0	3	2
Muc6	25	3	11	4
Muc2	1990	40	16	6
Muc5ac	96	4	7	0
Muc5b	1	103	4479	556
Tollip	49	20	94	28
Gm20501	2	1	5	1
Brsk2	7	0	6	10
Mir3104	0	0	0	0
Mob2	19	4	85	31
Gm45630	4	3	11	7
Gm25416	0	0	0	0
Dusp8	6	5	28	11
Gm32786	0	0	1	0
Gm45417	0	0	0	0
Gm45618	0	0	0	0
Gm39115	0	0	0	0
Gm45337	0	0	0	0
Gm25370	0	0	0	0
Gm29735	0	0	0	0
Gm4553	0	0	0	0
Krtap5-2	0	0	0	0
Gm10153	0	0	0	0
Krtap5-3	0	0	0	0
Gm7579	0	0	0	1
Gm19094	0	0	0	0
Krtap5-5	0	0	0	0
Gm40460	0	0	0	0
Gm47762	0	0	0	0
Gm2431	0	0	0	0
Gm4559	0	0	0	0
Gm10013	0	0	0	0
Gm45889	0	2	0	1
Krtap5-1	0	0	0	0
Krtap5-4	0	0	0	0
Gm5054	0	0	0	0
Ifitm10	0	0	2	0
Gm49369	0	0	0	0
Ctsd	58	51	341	98
Gm26143	0	0	0	0
Syt8	1	0	2	0
Tnni2	0	0	2	0
Lsp1	8	7	17	4
Prr33	0	0	2	4
Tnnt3	0	0	1	0
Mrpl23	1	0	10	7
Nctc1	0	0	0	0
H19	2	3	0	0
ENSMUSG00002076121	0	0	0	0
Mir675	0	0	0	0
ENSMUSG00002075214	0	0	0	0
Gm33148	0	0	0	0
Igf2	3	0	1	0
Gm49394	0	0	0	0
Mir483	0	2	0	0
Igf2os	0	0	0	0
Ins2	1	3	29	17
Gm7290	1	0	0	0
Gm6471	1	0	0	0
Gm39117	0	0	0	0
Th	2	1	2	1
Ascl2	3	0	5	2
Tspan32os	0	0	1	0
Tspan32	2	0	1	1
R74862	1	0	11	1
Cd81	39	86	606	167
Trpm5	1	1	1	1
Tssc4	6	2	27	7
Kcnq1	20	23	101	36
Gm38321	0	0	4	0
Gm37235	0	0	0	0
Gm28821	0	2	1	1
Kcnq1ot1	61	55	450	209
ENSMUSG00002074922	0	0	0	0
ENSMUSG00002076721	0	0	0	0
ENSMUSG00002076158	0	0	0	0
ENSMUSG00002075855	0	0	0	0
Gm37364	4	5	15	12
4933417O13Rik	1	0	19	4
Gm38095	0	0	12	2
Gm38065	2	4	9	4
ENSMUSG00002075423	0	0	0	0
Cdkn1c	9	19	18	15
Gm44732	0	0	0	0
Slc22a18	11	7	3	0
Phlda2	0	0	2	1
Nap1l4	34	23	102	42
Gm23297	259	793	2521	2632
Cars	23	44	121	55
Mir7064	0	0	0	0
Gm15580	0	0	0	1
Gm15579	0	0	0	0
Tnfrsf26	0	0	1	0
E230032D23Rik	0	0	0	0
Tnfrsf22	0	0	1	1
Tnfrsf23	0	0	0	0
Osbpl5	2	2	10	0
Mrgprg	0	0	1	0
Gm44998	0	0	0	0
Mrgpre	1	2	1	0
ENSMUSG00002075544	0	0	0	0
Nadsyn1	31	3	21	11
Dhcr7	11	13	33	10
Acte1	5	56	39	30
Mir6404	0	0	0	0
Shank2	15	4	3	6
Mir3105	0	2	0	0
Gm44999	0	0	0	0
Gm14372	1	0	1	0
Cttn	64	28	167	79
Gm14376	0	0	0	0
Ppfia1	46	54	201	101
Faddos	0	0	1	2
Fadd	9	1	14	2
Ano1	7	93	440	259
Gm44930	0	0	15	1
Gm10152	0	0	9	2
Gm44929	0	12	19	19
Gm34964	0	4	2	4
Gm9711	0	0	0	0
Fgf3	0	0	0	0
Fgf4	0	0	0	1
Gm26793	0	0	1	2
Fgf15	0	0	0	0
Gm39119	0	0	1	0
Bc1	0	0	0	0
